reaction_id,event_name,sport,event_date,video_title,video_id,video_url,channel_name,channel_id,comment_id,comment_url,comment_text,comment_author,comment_published_at,like_count,reply_count
YT2000826,Brentford vs Chelsea (2026 Premier League),Football,2026-09-18,Brentford 3-0 Chelsea | HIGHLIGHTS | Premier League 2026/27,gwrydB4FO_Y,https://www.youtube.com/watch?v=gwrydB4FO_Y,Chelsea Football Club,UCU2PacFf99vhb3hNiYDmxww,Ugwyns44LRN6auBjHjJ4AaABAg,https://www.youtube.com/watch?v=gwrydB4FO_Y&lc=Ugwyns44LRN6auBjHjJ4AaABAg,Poor defence caused the second and the third goals.,@collinschukwuemeka3308,2026-09-21T16:00:00Z,0,
YT2000827,India vs Japan (2026 T20I),Cricket,,India vs Japan T20 Match Full Highlights 2026 | India vs Japan Highlights,AcDMlgbrcK4,https://www.youtube.com/watch?v=AcDMlgbrcK4,Cricket Expert,UCWSCF-pqjmfIM4Dmxwh0ViQ,UgwdJIs32TGgUStLTah4AaABAg,https://www.youtube.com/watch?v=AcDMlgbrcK4&lc=UgwdJIs32TGgUStLTah4AaABAg,Please send our under 19 team,@sahabahmed5597,2026-09-22T13:00:00Z,0,
YT2000828,Jessica Pegula vs Alexandra Eala (2026 Washington Final),Tennis,,"Jessica Pegula vs. Alexandra Eala | 2026 Washington, DC Final | WTA Match Highlights",OvjNXy1mQjY,https://www.youtube.com/watch?v=OvjNXy1mQjY,WTA,UCaBIVVpHjq6j3tSyxwTE-8Q,UgxC992FiMqpYZfVa2R4AaABAg,https://www.youtube.com/watch?v=OvjNXy1mQjY&lc=UgxC992FiMqpYZfVa2R4AaABAg,Why not reschedule WTA China to a date that will not affect Asina Games?. Simple as that. We should not compete but cooperate. Everybody happy!,@JesEbooks,2026-09-12T00:00:00Z,0,
YT2000829,2026 Dutch Grand Prix,Formula 1,2026-08-23,Fans React to the 2026 Dutch Grand Prix,NyQ_Ukqyj1s,https://www.youtube.com/watch?v=NyQ_Ukqyj1s,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,Ugyrm1iffdNI3u5lIPJ4AaABAg,https://www.youtube.com/watch?v=NyQ_Ukqyj1s&lc=Ugyrm1iffdNI3u5lIPJ4AaABAg,We needed this after that break. NIIIIICCCCCOOOOO HUUUUUUUULKENBERGGGGGG,@zackscoooy,2026-09-02T00:00:00Z,0,
YT2000830,Washington Mystics vs Indiana Fever (2026 WNBA),Basketball,2026-09-20,"Washington Mystics vs. Indiana Fever | FULL GAME HIGHLIGHTS | September 20, 2026",8cV4ZkdKn7g,https://www.youtube.com/watch?v=8cV4ZkdKn7g,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,UgxLR04ybdxUXqHeNE94AaABAg,https://www.youtube.com/watch?v=8cV4ZkdKn7g&lc=UgxLR04ybdxUXqHeNE94AaABAg,Omg clark can't shoot worth a damn 30 percent shooting. She leaves alot of points on the court. Indiana can't afford to give away points. She can't shoot and sucks at defense.,@johnwebster5740,2026-09-22T09:00:00Z,0,
YT2000831,2026 World Athletics Ultimate Championship Day 1,Athletics,,Day 1 Full Highlights | World Athletics Ultimate Championship,yaw5_mUtsLE,https://www.youtube.com/watch?v=yaw5_mUtsLE,World Athletics,UCQk7fWv15ChjMJLCRVmtApw,Ugx_wY7LT5n1k2kxX0t4AaABAg,https://www.youtube.com/watch?v=yaw5_mUtsLE&lc=Ugx_wY7LT5n1k2kxX0t4AaABAg,I much prefer watching the Diamond League events. This Ultimate championship seems designed to be abrasive and tiring for the viewer.,@Discombobulating,2026-09-14T00:00:00Z,0,
YT2000832,China vs France (2026 BWF Thomas Cup Final),Badminton,,BWF Thomas Cup Finals 2026 | China vs France | Final,X-Swcau8laI,https://www.youtube.com/watch?v=X-Swcau8laI,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,UgzKHSbuQ9SiGiV_sTB4AaABAg,https://www.youtube.com/watch?v=X-Swcau8laI&lc=UgzKHSbuQ9SiGiV_sTB4AaABAg,"THOMAS CUP 2026 Medals Table
🥇 CHINA 🇨🇳
🥈 FRANCE 🇨🇵
🥉 INDIA 🇮🇳
🥉 DENMARK 🇩🇰
Congratulations to all the Medalists.",@mrinangochakraborty9103,2026-06-23T00:00:00Z,0,
YT2000833,Finland vs USA (2026 IIHF Men’s World Championship),Hockey,,Highlights: Finland vs USA | 2026 #MensWorlds,5Z4XRREGbmU,https://www.youtube.com/watch?v=5Z4XRREGbmU,IIHF,UCtmgna7qB0oQF2oOcVgndbw,UgzFbSxKut_VkTVfF5l4AaABAg,https://www.youtube.com/watch?v=5Z4XRREGbmU&lc=UgzFbSxKut_VkTVfF5l4AaABAg,"Congrats Finland well played, from Sweden i always cheer on the nordic countries",@Fenix4573,2026-06-23T00:00:00Z,2,
YT2000834,Raymond Muratalla vs Andy Cruz (2026 Boxing),Boxing,,Raymond Muratalla Retains World Title vs Andy Cruz | Highlights | Matchroom,5gddebIxomA,https://www.youtube.com/watch?v=5gddebIxomA,Matchroom Boxing,UC7LReVje9aPB4B6XAsXX8WQ,UgwXq4pDqdFVKeOgWJV4AaABAg,https://www.youtube.com/watch?v=5gddebIxomA&lc=UgwXq4pDqdFVKeOgWJV4AaABAg,Muratia is so sharpe and very good stamina indurance,@michaelkeenan2212,2026-02-23T00:00:00Z,0,
YT2000835,ONE Friday Fights 170,MMA,,ONE Friday Fights 170 | Thrilling Fight Highlights 💪,n_ZYgAY0EIM,https://www.youtube.com/watch?v=n_ZYgAY0EIM,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,UgzZgg3F-f3Z_27MGM54AaABAg,https://www.youtube.com/watch?v=n_ZYgAY0EIM&lc=UgzZgg3F-f3Z_27MGM54AaABAg,"Man, these judges are so bad.  So much robbery.",@paulogmf,2026-09-14T00:00:00Z,13,
YT2000836,2026 BMW PGA Championship,Golf,,Round 4 Highlights | 2026 BMW PGA Championship,gQZomCyCWuw,https://www.youtube.com/watch?v=gQZomCyCWuw,DP World Tour,UCvZwbZt6YZQ4wj_7qyjPDZw,UgyXfp53_SFzfWqvmzt4AaABAg,https://www.youtube.com/watch?v=gQZomCyCWuw&lc=UgyXfp53_SFzfWqvmzt4AaABAg,Did the champion golfer of the year play today at all?,@yendys,2026-09-22T00:00:00Z,0,
YT2000837,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,UgzJUDsbhCUyyj97R9V4AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=UgzJUDsbhCUyyj97R9V4AaABAg,Spoiler alert he lost,@Finduski,2026-09-22T00:00:00Z,1,
YT2000838,Slovenia vs Serbia (2026 CEV EuroVolley),Volleyball,,Highlights | SLOVENIA vs. SERBIA | CEV Enel EuroVolley 2026 Men | Eight Finals,4OR3mlRfFDU,https://www.youtube.com/watch?v=4OR3mlRfFDU,European Volleyball,UC8XRC858pOERvclUDb_d7rg,Ugy0wvbJxW5rfth_A1B4AaABAg,https://www.youtube.com/watch?v=4OR3mlRfFDU&lc=Ugy0wvbJxW5rfth_A1B4AaABAg,Cebul Klemen akhirnya dia kembali,@fajarnurohman7970,2026-09-22T06:00:00Z,2,
YT2000839,Springboks vs England (2026 Rugby),Rugby,2026-07-04,Springboks v England at Ellis Park | Extended Highlights | 4 July 2026,hS3CsahX3Kc,https://www.youtube.com/watch?v=hS3CsahX3Kc,Official Springbok YouTube,UCVI5iqtQOsWZwtAg1o3SIAQ,Ugxa8roZZ_ofo6SUlrN4AaABAg,https://www.youtube.com/watch?v=hS3CsahX3Kc&lc=Ugxa8roZZ_ofo6SUlrN4AaABAg,So proud of the Boks. I feel honoured and privileged every time I get to see us play.,@sleipnir7124,2026-08-23T00:00:00Z,8,
YT2000840,2026 UEFA Champions League Matchday 1,Football,,EVERY Champions League Goal From Matchday 1 | Highlights,DLOUfAVwuXA,https://www.youtube.com/watch?v=DLOUfAVwuXA,UEFA,UCyGa1YEx9ST66rYrJTGIKOw,UgwdhaAcot3x3bX2EFB4AaABAg,https://www.youtube.com/watch?v=DLOUfAVwuXA&lc=UgwdhaAcot3x3bX2EFB4AaABAg,Club England emang jago2 di ucl 🎉,@krn_cinemaprojects96,2026-09-20T00:00:00Z,0,
YT2000841,"Afghanistan vs India (2026 T20I Series, Match 3)",Cricket,,Match Highlights | Afghanistan vs India | Match 03 | T20I Series 2026 | ACB | M9N1J,CJU-fIbr8Vk,https://www.youtube.com/watch?v=CJU-fIbr8Vk,Sports Central by DRM,UC-fzWbU1zavz77kP1gPPdSg,UgxOvaDTCaARB1syN0d4AaABAg,https://www.youtube.com/watch?v=CJU-fIbr8Vk&lc=UgxOvaDTCaARB1syN0d4AaABAg,Number 2nd team 😂😂😂😂,@ShbirAhmad-d5j,2026-09-19T00:00:00Z,0,
YT2000842,Kyoka Okamura vs Leylah Fernandez (2026 Singapore),Tennis,,Kyoka Okamura vs. Leylah Fernandez | 2026 Singapore Round 1 | WTA Match Highlights,87I2JwzG140,https://www.youtube.com/watch?v=87I2JwzG140,WTA,UCaBIVVpHjq6j3tSyxwTE-8Q,Ugwi30hImLhsqmDPN1R4AaABAg,https://www.youtube.com/watch?v=87I2JwzG140&lc=Ugwi30hImLhsqmDPN1R4AaABAg,Don't forget Leyla has beaten shoutalenka before.,@TheBigUnInstall,2026-09-22T10:00:00Z,1,
YT2000843,2026 Barcelona-Catalunya Grand Prix,Formula 1,2026-06-14,Fans React to the 2026 Barcelona-Catalunya Grand Prix,thGDQT82t6c,https://www.youtube.com/watch?v=thGDQT82t6c,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,Ugz_vXJGDKTktXTAT2F4AaABAg,https://www.youtube.com/watch?v=thGDQT82t6c&lc=Ugz_vXJGDKTktXTAT2F4AaABAg,"Despite of ignoring the Red Flag of the Kardashian, Lewis win Barcelona race! Congratulation to Lewis!",@adibz959,2026-06-23T00:00:00Z,0,
YT2000844,Seattle Storm vs Golden State Valkyries (2026 WNBA),Basketball,2026-09-19,"Seattle Storm vs. Golden State Valkyries | FULL GAME HIGHLIGHTS | September 19, 2026",o8UOT-qXhs8,https://www.youtube.com/watch?v=o8UOT-qXhs8,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,UgwS79tJFRz_UfjTQMp4AaABAg,https://www.youtube.com/watch?v=o8UOT-qXhs8&lc=UgwS79tJFRz_UfjTQMp4AaABAg,If I was Seattle I would go and get Kelsey Plum as my free agent and since they are going to get a high pick in the daft. I would go after the best small forward I can get. Kelsey Plum would make everyone on the team better especially the center. Her and big 4 in my back court would be great,@shawntellbenard6547,2026-09-22T00:00:00Z,0,
YT2000845,2026 European Athletics Championships Day 1,Athletics,,Day One Highlights | Birmingham 2026 European Athletics Championships,HBzZeY_kr_4,https://www.youtube.com/watch?v=HBzZeY_kr_4,European Athletics,UCp21zu_8Hd0w9HULooemRCA,Ugzjbcf5NNBp5SR9-kB4AaABAg,https://www.youtube.com/watch?v=HBzZeY_kr_4&lc=Ugzjbcf5NNBp5SR9-kB4AaABAg,Wow. Gratulerer 🇳🇴Ro!,@SandraMilenaIden,2026-08-23T00:00:00Z,0,
YT2000846,Alex Lanier vs Kunlavut Vitidsarn (2026 BWF World Championships),Badminton,,Alex Lanier vs Kunlavut Vitidsarn | Pressure points and momentum swings,06FN__FMaUc,https://www.youtube.com/watch?v=06FN__FMaUc,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,UgzWHuGD5Fl_gW8Qf8l4AaABAg,https://www.youtube.com/watch?v=06FN__FMaUc&lc=UgzWHuGD5Fl_gW8Qf8l4AaABAg,Somebody take Kunlavut to train with Chau Tien Chen,@joolpipop300,2026-08-23T00:00:00Z,2,
YT2000847,2026 Stanley Cup Final,Hockey,,Best Goals from the 2026 Stanley Cup Final,E4UXPDyRwgQ,https://www.youtube.com/watch?v=E4UXPDyRwgQ,NHL,UCqFMzb-4AUf6WAIbl132QKA,Ugw-fWcHSmD8gvd4wMx4AaABAg,https://www.youtube.com/watch?v=E4UXPDyRwgQ&lc=Ugw-fWcHSmD8gvd4wMx4AaABAg,What an uninteresting final and playoffs in general. Such a turn off,@dannydevito2989,2026-06-23T00:00:00Z,0,
YT2000848,Abdullah Mason vs Ornelas (2026 Boxing),Boxing,,Abdullah Mason DROPS Ornelas Repeatedly in Brutal Win,d6A3cVkIKGc,https://www.youtube.com/watch?v=d6A3cVkIKGc,Top Rank Boxing,UCbzRzJNHx7ZLlJML9BjZQVQ,UgyKiwMaq3nRCZ_fwIF4AaABAg,https://www.youtube.com/watch?v=d6A3cVkIKGc&lc=UgyKiwMaq3nRCZ_fwIF4AaABAg,Seeing J prince in Abullah Mason corner cheesing annoys tf out of me. Move around and go handle your gangster life and fake gangster son in Houston.,@JohnDoe-is5oz,2026-07-23T00:00:00Z,1,
YT2000849,ONE Friday Fights 169,MMA,,ONE Friday Fights 169 Highlights 💥🥊,RwqvQX9iDJE,https://www.youtube.com/watch?v=RwqvQX9iDJE,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,Ugw8ru0dQzMy8anNShp4AaABAg,https://www.youtube.com/watch?v=RwqvQX9iDJE&lc=Ugw8ru0dQzMy8anNShp4AaABAg,"Haven't watched the full fight, did Vortiah really lose that? He looked better in this highlight",@ProceedBachi,2026-09-09T00:00:00Z,5,
YT2000850,2026 BMW PGA Championship Final Round,Golf,,Final Round DRAMA at Wentworth | 2026 BMW PGA Championship,fJWYN9Sk7wo,https://www.youtube.com/watch?v=fJWYN9Sk7wo,DP World Tour,UCvZwbZt6YZQ4wj_7qyjPDZw,Ugz-YjaUui2HPqsXyzl4AaABAg,https://www.youtube.com/watch?v=fJWYN9Sk7wo&lc=Ugz-YjaUui2HPqsXyzl4AaABAg,LIV guys missing makes this an almost great group at the front. Congrats JJ,@boomerxta,2026-09-21T18:00:00Z,0,
YT2000851,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,Ugy6t9L-BcJQrxyfSRt4AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=Ugy6t9L-BcJQrxyfSRt4AaABAg,"Raven Newsom won. If that spoiled it for you then next time don't go to the comment section until after you watch it, geniuses.",@Garrardd,2026-09-22T00:00:00Z,11,
YT2000852,Japan vs USA (2026 Men’s VNL Semifinal),Volleyball,,Japan 🇯🇵 vs. USA 🇺🇸 - Semi Final | Highlights | Men's VNL 2026,Cvj9Q6fYu3s,https://www.youtube.com/watch?v=Cvj9Q6fYu3s,Volleyball World,UCNMg6XDhRZI2QzL4pWOvP_w,UgwGDMho1shNzOkRpmZ4AaABAg,https://www.youtube.com/watch?v=Cvj9Q6fYu3s&lc=UgwGDMho1shNzOkRpmZ4AaABAg,What happened japan 😢,@tilawakohalamiauy-q4v,2026-09-02T00:00:00Z,0,
YT2000853,Hurricanes vs Blues (2026 Super Rugby Pacific),Rugby,,HURRICANES v BLUES | Rd 9 Highlights | Super Rugby Pacific 2026,TLq0hc3Oxtg,https://www.youtube.com/watch?v=TLq0hc3Oxtg,Super Rugby Pacific,UCDOGExGCsrrt_RrGDgLuMww,UgySFcawq2oOqAJLGPV4AaABAg,https://www.youtube.com/watch?v=TLq0hc3Oxtg&lc=UgySFcawq2oOqAJLGPV4AaABAg,Blues 😂🙈,@joneverebasaga46,2026-04-23T00:00:00Z,0,
YT2000854,Barcelona vs Feyenoord (2026 UEFA Champions League),Football,,Barcelona vs. Feyenoord: Extended Highlights | UCL League Phase MD 1 | CBS Sports Golazo,kPdMCaxCNJQ,https://www.youtube.com/watch?v=kPdMCaxCNJQ,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,Ugy_D1B_T3iZAmeh9GJ4AaABAg,https://www.youtube.com/watch?v=kPdMCaxCNJQ&lc=Ugy_D1B_T3iZAmeh9GJ4AaABAg,Garabiel showing why he has played for some top clubs in his career the dude just makes good things happen,@SheltonParkerJR,2026-09-17T00:00:00Z,0,
YT2000855,"Afghanistan vs India (2026 T20I Series, Match 3)",Cricket,,Full Match Highlights | Afghanistan vs India | Match 03 | T20I Series 2026 | ACB | M9N1J,TapC28fhANQ,https://www.youtube.com/watch?v=TapC28fhANQ,Sports Central by DRM,UC-fzWbU1zavz77kP1gPPdSg,UgytYdsxDIzCt1BvblB4AaABAg,https://www.youtube.com/watch?v=TapC28fhANQ&lc=UgytYdsxDIzCt1BvblB4AaABAg,Afganistan only depends on rashid khand and gurbaaz when they perform well they can beat any team,@harwindersingh4170,2026-09-20T00:00:00Z,0,
YT2000856,Carlos Alcaraz vs Jannik Sinner (2026 Monte-Carlo Final),Tennis,,Carlos Alcaraz vs Jannik Sinner FIRST Final of 2026 🔥 | Monte-Carlo 2026 Final Highlights,dQUKOY8D3IE,https://www.youtube.com/watch?v=dQUKOY8D3IE,Tennis TV,UCbcxFkd6B9xUU54InHv4Tig,UgyHSvpRfpiLvMutM414AaABAg,https://www.youtube.com/watch?v=dQUKOY8D3IE&lc=UgyHSvpRfpiLvMutM414AaABAg,Heavy bias towards carlitos as per usual 😂,@Axel-em6je,2026-08-23T00:00:00Z,3,
YT2000857,2026 Hungarian Grand Prix,Formula 1,2026-07-26,Fans React to the 2026 Hungarian Grand Prix,SDzQqr7-JwY,https://www.youtube.com/watch?v=SDzQqr7-JwY,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,Ugz1qKwmAvS7ZQd5fmR4AaABAg,https://www.youtube.com/watch?v=SDzQqr7-JwY&lc=Ugz1qKwmAvS7ZQd5fmR4AaABAg,How/where to watch fabio’s complete stream?,@bariknizamani8509,2026-08-23T00:00:00Z,0,
YT2000858,Phoenix Mercury vs Portland Fire (2026 WNBA),Basketball,2026-09-17,"Phoenix Mercury vs. Portland Fire | FULL GAME HIGHLIGHTS | September 17, 2026",HkKKiotHvyI,https://www.youtube.com/watch?v=HkKKiotHvyI,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,UgybD29BcInDWOkdaSF4AaABAg,https://www.youtube.com/watch?v=HkKKiotHvyI&lc=UgybD29BcInDWOkdaSF4AaABAg,Both teams left it all on the Floor.🏀,@ostrichwayne,2026-09-20T00:00:00Z,0,
YT2000859,2026 European Athletics Championships Day 5,Athletics,,Day Five Highlights | Birmingham 2026 European Athletics Championships,SVDkKeN8kIU,https://www.youtube.com/watch?v=SVDkKeN8kIU,European Athletics,UCp21zu_8Hd0w9HULooemRCA,UgzhZnxegi06B2VmKgd4AaABAg,https://www.youtube.com/watch?v=SVDkKeN8kIU&lc=UgzhZnxegi06B2VmKgd4AaABAg,The 800 was dynamite. Something tells me keelys fatal mistake was at 200m in when she let werro slide in front of her. She's strongest running from the front and I think she could've put enough pressure on werro to get rid of her kick. Something tells me that's what her coaches will tell her,@RosscoFAM,2026-08-23T00:00:00Z,0,
YT2000860,An Se Young vs Akane Yamaguchi (2026 BWF World Championships),Badminton,,An Se Young vs Akane Yamaguchi | A clash of champions,49OglwaWp_Y,https://www.youtube.com/watch?v=49OglwaWp_Y,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,UgwvhHaE1Rwlo5pXbb54AaABAg,https://www.youtube.com/watch?v=49OglwaWp_Y&lc=UgwvhHaE1Rwlo5pXbb54AaABAg,ASy🎉🎉🎉,@라그리마-h7s,2026-08-26T00:00:00Z,3,
YT2000861,2026 Stanley Cup Final,Hockey,,EVERY GOAL from the 2026 Stanley Cup Final!,mlFpQC2i9Xw,https://www.youtube.com/watch?v=mlFpQC2i9Xw,NHL,UCqFMzb-4AUf6WAIbl132QKA,Ugz7k_jwpR3nDIBXd5R4AaABAg,https://www.youtube.com/watch?v=mlFpQC2i9Xw&lc=Ugz7k_jwpR3nDIBXd5R4AaABAg,That Ehlers pass in game 5 that put the canes up 4-1 was absolutely filthy,@SamJohnson-er9ec,2026-07-23T00:00:00Z,0,
YT2000862,Legendary Boxing Fights Collection,Boxing,,"12 Hours of Legendary Fights | Mayweather, Ali, Inoue & More",4GCNfWec-30,https://www.youtube.com/watch?v=4GCNfWec-30,Top Rank Boxing,UCbzRzJNHx7ZLlJML9BjZQVQ,UgyDKmTAyvZU8xwi88d4AaABAg,https://www.youtube.com/watch?v=4GCNfWec-30&lc=UgyDKmTAyvZU8xwi88d4AaABAg,That George Foreman fight was weak,@Lockupjay24,2026-03-23T00:00:00Z,1,
YT2000863,Joshua Pacio vs Mansur Malachiev (ONE Championship),MMA,,Wushu Meets Dagestani Wrestling ⚔️ Joshua Pacio 🇵🇭 vs. Mansur Malachiev 🇷🇺 | MMA Full Fight,fW2PNH4L-DU,https://www.youtube.com/watch?v=fW2PNH4L-DU,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,UgxX0tPkgmyHwnnPfSh4AaABAg,https://www.youtube.com/watch?v=fW2PNH4L-DU&lc=UgxX0tPkgmyHwnnPfSh4AaABAg,"It's unjustified,the Russian was winner but 😢",@aliasghar1615,2026-09-09T00:00:00Z,0,
YT2000864,2026 BMW PGA Championship,Golf,,Round 4 Highlights | 2026 BMW PGA Championship,gQZomCyCWuw,https://www.youtube.com/watch?v=gQZomCyCWuw,DP World Tour,UCvZwbZt6YZQ4wj_7qyjPDZw,UgyS5gcxrbDhu8mDI4p4AaABAg,https://www.youtube.com/watch?v=gQZomCyCWuw&lc=UgyS5gcxrbDhu8mDI4p4AaABAg,Elvira with an Eagle on 17 and double Bogey on 18 to miss the draw out is lowk the biggest choke ever :D,@2sk8mafia4life,2026-09-22T00:00:00Z,3,
YT2000865,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,UgwcBeVYEUN5QpZKBDh4AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=UgwcBeVYEUN5QpZKBDh4AaABAg,Im not crying. It's just windy in here. shut up,@TheLoathsomeDongEater,2026-09-22T00:00:00Z,0,
YT2000866,USA vs Poland (2026 Men’s VNL Final),Volleyball,,USA 🇺🇸 vs. Poland 🇵🇱 - Gold Match | Highlights | Men's VNL 2026 - Final,SAjrSUNCQbc,https://www.youtube.com/watch?v=SAjrSUNCQbc,Volleyball World,UCNMg6XDhRZI2QzL4pWOvP_w,UgyQ6LhgSk8pxgz382B4AaABAg,https://www.youtube.com/watch?v=SAjrSUNCQbc&lc=UgyQ6LhgSk8pxgz382B4AaABAg,Volleyball community hiii,@Usaard,2026-08-23T00:00:00Z,0,
YT2000867,South Africa vs New Zealand (2026 Rugby Test),Rugby,,SOUTH AFRICA v NEW ZEALAND | 4th Test Highlights | Rugby's Greatest Rivalry 2026,G3s7nFFiRyk,https://www.youtube.com/watch?v=G3s7nFFiRyk,SANZAAR TV,UCvMgypvk0d5P0K3F3bB19Eg,Ugx4_b2_kxDTxA7nSBZ4AaABAg,https://www.youtube.com/watch?v=G3s7nFFiRyk&lc=Ugx4_b2_kxDTxA7nSBZ4AaABAg,All blacks still not using tavatavanawai like bruhh are you saving him for christmas??,@stormedine1137,2026-09-17T00:00:00Z,0,
YT2000868,Liverpool vs Atlético Madrid (2026 UEFA Champions League),Football,,Liverpool vs. Atlético Madrid: Extended Highlights | UCL League Phase MD 1 | CBS Sports Golazo,GRp9iiO-I3k,https://www.youtube.com/watch?v=GRp9iiO-I3k,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,UgyiprCEiYiU9d0SKnN4AaABAg,https://www.youtube.com/watch?v=GRp9iiO-I3k&lc=UgyiprCEiYiU9d0SKnN4AaABAg,"Barco,a still can’t finish 😂😂 Liverpool overpaid",@RageMythics,2026-09-13T00:00:00Z,0,
YT2000869,"Afghanistan vs India (2026 T20I Series, Match 2)",Cricket,,Full Match Highlights | Afghanistan vs India | Match 02 | T20I Series 2026 | ACB | M9N1J,svAuradtMZw,https://www.youtube.com/watch?v=svAuradtMZw,Sports Central by DRM,UC-fzWbU1zavz77kP1gPPdSg,Ugxv0r0zenVWwpErCMJ4AaABAg,https://www.youtube.com/watch?v=svAuradtMZw&lc=Ugxv0r0zenVWwpErCMJ4AaABAg,দুধের বাচ্চাগুলা রে পাইয়া যা খেলা দিলে দাদা বাবুরা তোমরা খালি আফগানিস্তান আয়ারল্যান্ড আর জিম্বাবুয়ে পারবা,@FarhanabidtawsinAbid,2026-09-17T00:00:00Z,0,
YT2000870,Andrey Rublev vs Arthur Fils (2026 Barcelona Final),Tennis,,Andrey Rublev vs Arthur Fils for the Title! 🏆 | Barcelona 2026 Final Highlights,ugTb7lPGgI8,https://www.youtube.com/watch?v=ugTb7lPGgI8,Tennis TV,UCbcxFkd6B9xUU54InHv4Tig,UgzplxOPaw7QE8lB-rl4AaABAg,https://www.youtube.com/watch?v=ugTb7lPGgI8&lc=UgzplxOPaw7QE8lB-rl4AaABAg,Vegeta! What did you say his power level is???,@thomaswagner5074,2026-05-23T00:00:00Z,0,
YT2000871,2026 Canadian Grand Prix,Formula 1,2026-05-24,Fans React to the 2026 Canadian Grand Prix,MfGFEzeee54,https://www.youtube.com/watch?v=MfGFEzeee54,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,Ugx_Wpm9GXUdURTs9IZ4AaABAg,https://www.youtube.com/watch?v=MfGFEzeee54&lc=Ugx_Wpm9GXUdURTs9IZ4AaABAg,netanyahu stopped his car. brilliant,@Hamilton8timeChampion,2026-06-23T00:00:00Z,0,
YT2000872,2025-26 EuroLeague Season Plays,Basketball,,Top 10 PLAYS of the Season | EuroLeague Basketball 2025-26,Gnq_Nhv-ZAM,https://www.youtube.com/watch?v=Gnq_Nhv-ZAM,EUROLEAGUE BASKETBALL,UCGr3nR_XH9r6E5b09ZJAT9w,UgzRAS25aEPAl4XYMHp4AaABAg,https://www.youtube.com/watch?v=Gnq_Nhv-ZAM&lc=UgzRAS25aEPAl4XYMHp4AaABAg,where is olympiacos? oh I forgot they shoot free throws,@KoSTARas9,2026-07-23T00:00:00Z,1,
YT2000873,2026 European Athletics Championships Day 6,Athletics,,Day Six Highlights | Birmingham 2026 European Athletics Championships,Pr8JLNyeRwU,https://www.youtube.com/watch?v=Pr8JLNyeRwU,European Athletics,UCp21zu_8Hd0w9HULooemRCA,UgwcD4r7J33goiJaOhd4AaABAg,https://www.youtube.com/watch?v=Pr8JLNyeRwU&lc=UgwcD4r7J33goiJaOhd4AaABAg,"And Mondo….., 6:15 !  All know Thats he is winning . And for that he’s punish ( not inte top 6). After 6-7 visiting in the toilet also ..
He’s is in his own level of course",@StefanAndersson-y6k,2026-08-23T00:00:00Z,1,
YT2000874,Kim/Seo vs Chia/Soh (2026 BWF World Championships Semifinal),Badminton,,BWF World Championships 2026 | Kim/Seo (KOR) [1] vs Chia/Soh (MAS) [4] | SF,enONl4A9c5I,https://www.youtube.com/watch?v=enONl4A9c5I,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,Ugy3DN5t3NR9I2NwmJd4AaABAg,https://www.youtube.com/watch?v=enONl4A9c5I&lc=Ugy3DN5t3NR9I2NwmJd4AaABAg,Kim Won Ho Astrox 77 Pro and Nanoflare 700 Pro❤‍🔥❤‍🔥❤‍🔥,@kk.012,2026-09-02T00:00:00Z,0,
